Rating,ID,Title,Title Slug
1607.0005715974,1123,"Lowest Common Ancestor of Deepest Leaves",lowest-common-ancestor-of-deepest-leaves
1606.9895296459,1300,"Sum of Mutated Array Closest to Target",sum-of-mutated-array-closest-to-target
1606.2185826486,1604,"Alert Using Same Key-Card Three or More Times in a One Hour Period",alert-using-same-key-card-three-or-more-times-in-a-one-hour-period
1604.9805572557,3107,"Minimum Operations to Make Median of Array Equal to K",minimum-operations-to-make-median-of-array-equal-to-k
1604.9737380545,809,"Expressive Words",expressive-words
1604.6299874552,2546,"Apply Bitwise Operations to Make Strings Equal",apply-bitwise-operations-to-make-strings-equal
1604.5128423093,2522,"Partition String Into Substrings With Values at Most K",partition-string-into-substrings-with-values-at-most-k
1604.1602280047,2424,"Longest Uploaded Prefix",longest-uploaded-prefix
1604.0695445163,2316,"Count Unreachable Pairs of Nodes in an Undirected Graph",count-unreachable-pairs-of-nodes-in-an-undirected-graph
1602.7742849665,2447,"Number of Subarrays With GCD Equal to K",number-of-subarrays-with-gcd-equal-to-k
1602.7242171967,2249,"Count Lattice Points Inside a Circle",count-lattice-points-inside-a-circle
1601.7402292728,3047,"Find the Largest Area of Square Inside Two Rectangles",find-the-largest-area-of-square-inside-two-rectangles
1601.5117605320,926,"Flip String to Monotone Increasing",flip-string-to-monotone-increasing
1600.5573262373,1864,"Minimum Number of Swaps to Make the Binary String Alternating",minimum-number-of-swaps-to-make-the-binary-string-alternating
1599.2720584736,1048,"Longest String Chain",longest-string-chain
1597.5718383661,2750,"Ways to Split Array Into Good Subarrays",ways-to-split-array-into-good-subarrays
1597.1931473887,1218,"Longest Arithmetic Subsequence of Given Difference",longest-arithmetic-subsequence-of-given-difference
1597.0215918551,1247,"Minimum Swaps to Make Strings Equal",minimum-swaps-to-make-strings-equal
1596.9852244916,2476,"Closest Nodes Queries in a Binary Search Tree",closest-nodes-queries-in-a-binary-search-tree
1594.2563236049,822,"Card Flipping Game",card-flipping-game
1593.8926580448,1577,"Number of Ways Where Square of Number Is Equal to Product of Two Numbers",number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers
1591.5492530876,930,"Binary Subarrays With Sum",binary-subarrays-with-sum
1591.4725328821,1286,"Iterator for Combination",iterator-for-combination
1590.5791055102,969,"Pancake Sorting",pancake-sorting
1590.5477136630,1573,"Number of Ways to Split a String",number-of-ways-to-split-a-string
1590.2690308330,1664,"Ways to Make a Fair Array",ways-to-make-a-fair-array
1590.0883962313,893,"Groups of Special-Equivalent Strings",groups-of-special-equivalent-strings
1590.0463215721,877,"Stone Game",stone-game
1588.9690763997,1813,"Sentence Similarity III",sentence-similarity-iii
1588.4826339516,2844,"Minimum Operations to Make a Special Number",minimum-operations-to-make-a-special-number
1588.3835994255,1764,"Form Array by Concatenating Subarrays of Another Array",form-array-by-concatenating-subarrays-of-another-array
1585.5793143983,1030,"Matrix Cells in Distance Order",matrix-cells-in-distance-order
1583.3117784523,2536,"Increment Submatrices by One",increment-submatrices-by-one
1583.2129662240,2874,"Maximum Value of an Ordered Triplet II",maximum-value-of-an-ordered-triplet-ii
1581.4963716166,2211,"Count Collisions on a Road",count-collisions-on-a-road
1581.4162718925,3021,"Alice and Bob Playing Flower Game",alice-and-bob-playing-flower-game
1580.9748095835,2765,"Longest Alternating Subarray",longest-alternating-subarray
1580.3620959714,1839,"Longest Substring Of All Vowels in Order",longest-substring-of-all-vowels-in-order
1579.2309881035,1743,"Restore the Array From Adjacent Pairs",restore-the-array-from-adjacent-pairs
1578.8503818621,1034,"Coloring A Border",coloring-a-border
1577.1141767118,2288,"Apply Discount to Prices",apply-discount-to-prices
1575.6324598387,1415,"The k-th Lexicographical String of All Happy Strings of Length n",the-k-th-lexicographical-string-of-all-happy-strings-of-length-n
1574.7542247682,981,"Time Based Key-Value Store",time-based-key-value-store
1574.0392121288,1578,"Minimum Deletion Cost to Avoid Repeating Letters",minimum-time-to-make-rope-colorful
1573.8248079460,1423,"Maximum Points You Can Obtain from Cards",maximum-points-you-can-obtain-from-cards
1573.4042963622,1268,"Search Suggestions System",search-suggestions-system
1573.2701790739,931,"Minimum Falling Path Sum",minimum-falling-path-sum
1571.1721048101,779,"K-th Symbol in Grammar",k-th-symbol-in-grammar
1570.8347522104,1019,"Next Greater Node In Linked List",next-greater-node-in-linked-list
1569.7528744586,1109,"Corporate Flight Bookings",corporate-flight-bookings
1569.1579260438,2592,"Maximize Greatness of an Array",maximize-greatness-of-an-array
1567.6884942977,2044,"Count Number of Maximum Bitwise-OR Subsets",count-number-of-maximum-bitwise-or-subsets
1566.2526716951,769,"Max Chunks To Make Sorted",max-chunks-to-make-sorted
1565.2483424929,846,"Hand of Straights",hand-of-straights
1563.9451046163,800,"Similar RGB Color",similar-rgb-color
1563.2283814548,2970,"Count the Number of Incremovable Subarrays I",count-the-number-of-incremovable-subarrays-i
1562.9802666517,1008,"Construct Binary Search Tree from Preorder Traversal",construct-binary-search-tree-from-preorder-traversal
1562.9186033202,1452,"People Whose List of Favorite Companies Is Not a Subset of Another List",people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list
1562.7212466716,856,"Score of Parentheses",score-of-parentheses
1562.0956544608,2409,"Count Days Spent Together",count-days-spent-together
1561.2655635205,1256,"Encode Number",encode-number
1561.0553908973,1376,"Time Needed to Inform All Employees",time-needed-to-inform-all-employees
1559.9709348417,2470,"Number of Subarrays With LCM Equal to K",number-of-subarrays-with-lcm-equal-to-k
1558.9522968448,2310,"Sum of Numbers With Units Digit K",sum-of-numbers-with-units-digit-k
1558.7188539503,1144,"Decrease Elements To Make Array Zigzag",decrease-elements-to-make-array-zigzag
1558.6880035344,1181,"Before and After Puzzle",before-and-after-puzzle
1558.4971807039,1101,"The Earliest Moment When Everyone Become Friends",the-earliest-moment-when-everyone-become-friends
1558.1421869292,1243,"Array Transformation",array-transformation
1557.0170555820,2007,"Find Original Array From Doubled Array",find-original-array-from-doubled-array
1556.8824239708,2131,"Longest Palindrome by Concatenating Two Letter Words",longest-palindrome-by-concatenating-two-letter-words
1552.8935571247,2461,"Maximum Sum of Distinct Subarrays With Length K",maximum-sum-of-distinct-subarrays-with-length-k
1550.4297615307,2207,"Maximize Number of Subsequences in a String",maximize-number-of-subsequences-in-a-string
1550.0978082682,2208,"Minimum Operations to Halve Array Sum",minimum-operations-to-halve-array-sum
1549.9747683007,2780,"Minimum Index of a Valid Split",minimum-index-of-a-valid-split
1549.9450401840,2527,"Find Xor-Beauty of Array",find-xor-beauty-of-array
1548.4678056182,1329,"Sort the Matrix Diagonally",sort-the-matrix-diagonally
1548.1751146981,2456,"Most Popular Video Creator",most-popular-video-creator
1548.0854419238,1599,"Maximum Profit of Operating a Centennial Wheel",maximum-profit-of-operating-a-centennial-wheel
1547.5714796512,954,"Array of Doubled Pairs",array-of-doubled-pairs
1547.0385279086,758,"Bold Words in String",bold-words-in-string
1545.9654593951,2841,"Maximum Sum of Almost Unique Subarray",maximum-sum-of-almost-unique-subarray
1544.8391626032,1104,"Path In Zigzag Labelled Binary Tree",path-in-zigzag-labelled-binary-tree
1544.8261365027,1233,"Remove Sub-Folders from the Filesystem",remove-sub-folders-from-the-filesystem
1544.6371526659,794,"Valid Tic-Tac-Toe State",valid-tic-tac-toe-state
1543.1204810684,2811,"Check if it is Possible to Split Array",check-if-it-is-possible-to-split-array
1542.5630367445,812,"Largest Triangle Area",largest-triangle-area
1541.7840320661,1283,"Find the Smallest Divisor Given a Threshold",find-the-smallest-divisor-given-a-threshold
1541.6944600975,986,"Interval List Intersections",interval-list-intersections
1541.6176288991,1749,"Maximum Absolute Sum of Any Subarray",maximum-absolute-sum-of-any-subarray
1541.5405749918,1209,"Remove All Adjacent Duplicates in String II",remove-all-adjacent-duplicates-in-string-ii
1541.3741526845,2575,"Find the Divisibility Array of a String",find-the-divisibility-array-of-a-string
1541.3484385090,1007,"Minimum Domino Rotations For Equal Row",minimum-domino-rotations-for-equal-row
1541.2260256298,1229,"Meeting Scheduler",meeting-scheduler
1540.8447688369,3128,"Right Triangles",right-triangles
1540.5750839091,1382,"Balance a Binary Search Tree",balance-a-binary-search-tree
1540.2351411176,2349,"Design a Number Container System",design-a-number-container-system
1539.2250193318,1992,"Find All Groups of Farmland",find-all-groups-of-farmland
1538.2331497040,2178,"Maximum Split of Positive Even Integers",maximum-split-of-positive-even-integers
1537.1387686755,1023,"Camelcase Matching",camelcase-matching
1536.7018543075,1861,"Rotating the Box",rotating-the-box
1536.5893223179,2933,"High-Access Employees",high-access-employees
1535.3680469616,2958,"Length of Longest Subarray With at Most K Frequency",length-of-longest-subarray-with-at-most-k-frequency
1534.3250051510,865,"Smallest Subtree with all the Deepest Nodes",smallest-subtree-with-all-the-deepest-nodes
1534.0648719302,1797,"Design Authentication Manager",design-authentication-manager
1533.9285875234,1362,"Closest Divisors",closest-divisors
1533.5722750742,3016,"Minimum Number of Pushes to Type Word II",minimum-number-of-pushes-to-type-word-ii
1533.4738366200,2770,"Maximum Number of Jumps to Reach the Last Index",maximum-number-of-jumps-to-reach-the-last-index
1533.3376144199,1930,"Unique Length-3 Palindromic Subsequences",unique-length-3-palindromic-subsequences
1532.3349133769,2429,"Minimize XOR",minimize-xor
1532.2539947529,900,"RLE Iterator",rle-iterator
1530.6451141787,2591,"Distribute Money to Maximum Children",distribute-money-to-maximum-children
1530.4954397880,1400,"Construct K Palindrome Strings",construct-k-palindrome-strings
1530.4652027753,1657,"Determine if Two Strings Are Close",determine-if-two-strings-are-close
1530.0343519239,1726,"Tuple with Same Product",tuple-with-same-product
1529.7617243868,881,"Boats to Save People",boats-to-save-people
1528.7183829005,1695,"Maximum Erasure Value",maximum-erasure-value
1527.6868660176,1921,"Eliminate Maximum Number of Monsters",eliminate-maximum-number-of-monsters
1526.2429110307,2918,"Minimum Equal Sum of Two Arrays After Replacing Zeros",minimum-equal-sum-of-two-arrays-after-replacing-zeros
1525.2146106195,2201,"Count Artifacts That Can Be Extracted",count-artifacts-that-can-be-extracted
1524.8218282113,1272,"Remove Interval",remove-interval
1524.5856276651,2997,"Minimum Number of Operations to Make Array XOR Equal to K",minimum-number-of-operations-to-make-array-xor-equal-to-k
1524.5693481538,1442,"Count Triplets That Can Form Two Arrays of Equal XOR",count-triplets-that-can-form-two-arrays-of-equal-xor
1524.3227469000,1640,"Check Array Formation Through Concatenation",check-array-formation-through-concatenation
1523.4113866454,1829,"Maximum XOR for Each Query",maximum-xor-for-each-query
1523.2643084719,3152,"Special Array II",special-array-ii
1521.9977490324,1615,"Maximal Network Rank",maximal-network-rank
1521.7402232638,3091,"Apply Operations to Make Sum of Array Greater Than or Equal to k",apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k
1521.7133617698,1763,"Longest Nice Substring",longest-nice-substring
1521.1768537583,1041,"Robot Bounded In Circle",robot-bounded-in-circle
1521.1616133347,2971,"Find Polygon With the Largest Perimeter",find-polygon-with-the-largest-perimeter
1519.2070276362,2865,"Beautiful Towers I",beautiful-towers-i
1519.1715594347,1641,"Count Sorted Vowel Strings",count-sorted-vowel-strings
1517.8263048447,2683,"Neighboring Bitwise XOR",neighboring-bitwise-xor
1517.2596490920,3160,"Find the Number of Distinct Colors Among the Balls",find-the-number-of-distinct-colors-among-the-balls
1516.8229485853,775,"Global and Local Inversions",global-and-local-inversions
1516.4104902196,904,"Fruit Into Baskets",fruit-into-baskets
1515.4316202561,3106,"Lexicographically Smallest String After Operations With Constraint",lexicographically-smallest-string-after-operations-with-constraint
1515.1162664342,2849,"Determine if a Cell Is Reachable at a Given Time",determine-if-a-cell-is-reachable-at-a-given-time
1514.8181710611,1855,"Maximum Distance Between a Pair of Values",maximum-distance-between-a-pair-of-values
1512.3323577063,1557,"Minimum Number of Vertices to Reach All Nodes",minimum-number-of-vertices-to-reach-all-nodes
1511.3725353467,1110,"Delete Nodes And Return Forest",delete-nodes-and-return-forest
1509.6237874441,2671,"Frequency Tracker",frequency-tracker
1509.5562928491,2216,"Minimum Deletions to Make Array Beautiful",minimum-deletions-to-make-array-beautiful
1509.5432131875,1647,"Minimum Deletions to Make Character Frequencies Unique",minimum-deletions-to-make-character-frequencies-unique
1508.1169489285,1151,"Minimum Swaps to Group All 1's Together",minimum-swaps-to-group-all-1s-together
1508.0997658270,1496,"Path Crossing",path-crossing
1507.8701119064,892,"Surface Area of 3D Shapes",surface-area-of-3d-shapes
1507.1617507911,2105,"Watering Plants II",watering-plants-ii
1506.8958220609,1387,"Sort Integers by The Power Value",sort-integers-by-the-power-value
1505.8669082864,1253,"Reconstruct a 2-Row Binary Matrix",reconstruct-a-2-row-binary-matrix
1505.8249995300,1780,"Check if Number is a Sum of Powers of Three",check-if-number-is-a-sum-of-powers-of-three
1505.3120825678,2981,"Find Longest Special Substring That Occurs Thrice I",find-longest-special-substring-that-occurs-thrice-i
1504.9263037499,2761,"Prime Pairs With Target Sum",prime-pairs-with-target-sum
1504.8237159326,869,"Reordered Power of 2",reordered-power-of-2
1504.2133321504,2104,"Sum of Subarray Ranges",sum-of-subarray-ranges
1504.0178888667,1461,"Check If a String Contains All Binary Codes of Size K",check-if-a-string-contains-all-binary-codes-of-size-k
1502.6623568929,2661,"First Completely Painted Row or Column",first-completely-painted-row-or-column
1502.5363677723,2358,"Maximum Number of Groups Entering a Competition",maximum-number-of-groups-entering-a-competition
1502.2633100489,2708,"Maximum Strength of a Group",maximum-strength-of-a-group
1501.9080845668,2730,"Find the Longest Semi-Repetitive Substring",find-the-longest-semi-repetitive-substring
1501.6846714598,1750,"Minimum Length of String After Deleting Similar Ends",minimum-length-of-string-after-deleting-similar-ends
1501.1152614679,1090,"Largest Values From Labels",largest-values-from-labels
1500.9381282198,3096,"Minimum Levels to Gain More Points",minimum-levels-to-gain-more-points
1500.8381829812,915,"Partition Array into Disjoint Intervals",partition-array-into-disjoint-intervals
1499.7136257352,1525,"Number of Good Ways to Split a String",number-of-good-ways-to-split-a-string
1499.5903720292,2507,"Smallest Value After Replacing With Sum of Prime Factors",smallest-value-after-replacing-with-sum-of-prime-factors
1499.3290269267,1968,"Array With Elements Not Equal to Average of Neighbors",array-with-elements-not-equal-to-average-of-neighbors
1498.6899053656,3070,"Count Submatrices with Top-Left Element and Sum Less Than k",count-submatrices-with-top-left-element-and-sum-less-than-k
1498.1542511841,1904,"The Number of Full Rounds You Have Played",the-number-of-full-rounds-you-have-played
1497.8880991093,998,"Maximum Binary Tree II",maximum-binary-tree-ii
1496.9128643588,1208,"Get Equal Substrings Within Budget",get-equal-substrings-within-budget
1496.6441112156,3011,"Find if Array Can Be Sorted",find-if-array-can-be-sorted
1496.2502937005,2285,"Maximum Total Importance of Roads",maximum-total-importance-of-roads
1496.1462748679,2191,"Sort the Jumbled Numbers",sort-the-jumbled-numbers
1495.7157408280,1685,"Sum of Absolute Differences in a Sorted Array",sum-of-absolute-differences-in-a-sorted-array
1495.5180147817,2419,"Longest Subarray With Maximum Bitwise AND",longest-subarray-with-maximum-bitwise-and
1495.3186477678,949,"Largest Time for Given Digits",largest-time-for-given-digits
1494.5007495980,2483,"Minimum Penalty for a Shop",minimum-penalty-for-a-shop
1491.4638194905,1806,"Minimum Number of Operations to Reinitialize a Permutation",minimum-number-of-operations-to-reinitialize-a-permutation
1491.2092519226,3137,"Minimum Number of Operations to Make Word K-Periodic",minimum-number-of-operations-to-make-word-k-periodic
1490.8990184504,1759,"Count Number of Homogenous Substrings",count-number-of-homogenous-substrings
1490.2370387981,1296,"Divide Array in Sets of K Consecutive Numbers",divide-array-in-sets-of-k-consecutive-numbers
1489.7210915287,2658,"Maximum Number of Fish in a Grid",maximum-number-of-fish-in-a-grid
1489.0102202162,1175,"Prime Arrangements",prime-arrangements
1488.4453801606,3175,"Find The First Player to win K Games in a Row",find-the-first-player-to-win-k-games-in-a-row
1487.5826663483,1753,"Maximum Score From Removing Stones",maximum-score-from-removing-stones
1486.7649334310,1637,"Widest Vertical Area Between Two Points Containing No Points",widest-vertical-area-between-two-points-containing-no-points
1486.4687014051,1566,"Detect Pattern of Length M Repeated K or More Times",detect-pattern-of-length-m-repeated-k-or-more-times
1486.2147876747,2840,"Check if Strings Can be Made Equal With Operations II",check-if-strings-can-be-made-equal-with-operations-ii
1485.6550472186,1190,"Reverse Substrings Between Each Pair of Parentheses",reverse-substrings-between-each-pair-of-parentheses
1485.1354012690,1418,"Display Table of Food Orders in a Restaurant",display-table-of-food-orders-in-a-restaurant
1484.8385256564,2789,"Largest Element in an Array after Merge Operations",largest-element-in-an-array-after-merge-operations
1483.8137189709,1314,"Matrix Block Sum",matrix-block-sum
1483.4886780300,3169,"Count Days Without Meetings",count-days-without-meetings
1483.3041242255,2904,"Shortest and Lexicographically Smallest Beautiful String",shortest-and-lexicographically-smallest-beautiful-string
1481.9608077860,1807,"Evaluate the Bracket Pairs of a String",evaluate-the-bracket-pairs-of-a-string
1481.5701319876,1167,"Minimum Cost to Connect Sticks",minimum-cost-to-connect-sticks
1481.1046340847,2380,"Time Needed to Rearrange a Binary String",time-needed-to-rearrange-a-binary-string
1480.1120711991,3006,"Find Beautiful Indices in the Given Array I",find-beautiful-indices-in-the-given-array-i
1480.1116248664,1087,"Brace Expansion",brace-expansion
1479.9828219111,2501,"Longest Square Streak in an Array",longest-square-streak-in-an-array
1479.6908339113,2914,"Minimum Number of Changes to Make Binary String Beautiful",minimum-number-of-changes-to-make-binary-string-beautiful
1479.4837595809,1545,"Find Kth Bit in Nth Binary String",find-kth-bit-in-nth-binary-string
1479.0110934646,1166,"Design File System",design-file-system
1478.8676835951,2909,"Minimum Sum of Mountain Triplets II",minimum-sum-of-mountain-triplets-ii
1478.3848028264,1390,"Four Divisors",four-divisors
1477.7669322402,2645,"Minimum Additions to Make Valid String",minimum-additions-to-make-valid-string
1477.4844514104,951,"Flip Equivalent Binary Trees",flip-equivalent-binary-trees
1476.9118898539,2368,"Reachable Nodes With Restrictions",reachable-nodes-with-restrictions
1476.9062320302,2300,"Successful Pairs of Spells and Potions",successful-pairs-of-spells-and-potions
1474.0150725665,984,"String Without AAA or BBB",string-without-aaa-or-bbb
1473.8649930450,1328,"Break a Palindrome",break-a-palindrome
1473.7057465272,1352,"Product of the Last K Numbers",product-of-the-last-k-numbers
1473.2523136772,897,"Increasing Order Search Tree",increasing-order-search-tree
1472.7864965062,2265,"Count Nodes Equal to Average of Subtree",count-nodes-equal-to-average-of-subtree
1471.8964024887,2047,"Number of Valid Words in a Sentence",number-of-valid-words-in-a-sentence
1471.6221713607,1093,"Statistics from a Large Sample",statistics-from-a-large-sample
1468.8739273624,2900,"Longest Unequal Adjacent Groups Subsequence I",longest-unequal-adjacent-groups-subsequence-i
1467.9366439696,2012,"Sum of Beauty in the Array",sum-of-beauty-in-the-array
1467.7383709213,2038,"Remove Colored Pieces if Both Neighbors are the Same Color",remove-colored-pieces-if-both-neighbors-are-the-same-color
1465.7023558248,1414,"Find the Minimum Number of Fibonacci Numbers Whose Sum Is K",find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k
1464.6895034875,1361,"Validate Binary Tree Nodes",validate-binary-tree-nodes
1464.5254961488,1396,"Design Underground System",design-underground-system
1462.4423844498,1022,"Sum of Root To Leaf Binary Numbers",sum-of-root-to-leaf-binary-numbers
1461.9157715206,946,"Validate Stack Sequences",validate-stack-sequences
1461.2892510067,1909,"Remove One Element to Make the Array Strictly Increasing",remove-one-element-to-make-the-array-strictly-increasing
1460.9610936441,833,"Find And Replace in String",find-and-replace-in-string
1460.9105672071,1910,"Remove All Occurrences of a Substring",remove-all-occurrences-of-a-substring
1460.5903088359,1663,"Smallest String With A Given Numeric Value",smallest-string-with-a-given-numeric-value
1460.3224820858,3147,"Taking Maximum Energy From the Mystic Dungeon",taking-maximum-energy-from-the-mystic-dungeon
1459.8208951847,1310,"XOR Queries of a Subarray",xor-queries-of-a-subarray
1459.7513584849,2452,"Words Within Two Edits of Dictionary",words-within-two-edits-of-dictionary
1458.3564930390,2062,"Count Vowel Substrings of a String",count-vowel-substrings-of-a-string
1455.8516200241,2391,"Minimum Amount of Time to Collect Garbage",minimum-amount-of-time-to-collect-garbage
1454.7459647138,2094,"Finding 3-Digit Even Numbers",finding-3-digit-even-numbers
1454.5942017003,2487,"Remove Nodes From Linked List",remove-nodes-from-linked-list
1454.3901912166,1846,"Maximum Element After Decreasing and Rearranging",maximum-element-after-decreasing-and-rearranging
1453.7818053022,1472,"Design Browser History",design-browser-history
1453.1833769825,781,"Rabbits in Forest",rabbits-in-forest
1450.8514438667,2947,"Count Beautiful Substrings I",count-beautiful-substrings-i
1450.6986543984,2961,"Double Modular Exponentiation",double-modular-exponentiation
1450.5787293419,831,"Masking Personal Information",masking-personal-information
1450.0534545623,2511,"Maximum Enemy Forts That Can Be Captured",maximum-enemy-forts-that-can-be-captured
1448.1865030721,2596,"Check Knight Tour Configuration",check-knight-tour-configuration
1448.1207963663,945,"Minimum Increment to Make Array Unique",minimum-increment-to-make-array-unique
1447.0268321102,2099,"Find Subsequence of Length K With the Largest Sum",find-subsequence-of-length-k-with-the-largest-sum
1446.4280778775,1026,"Maximum Difference Between Node and Ancestor",maximum-difference-between-node-and-ancestor
1445.3734269673,1946,"Largest Number After Mutating Substring",largest-number-after-mutating-substring
1445.1422945604,2295,"Replace Elements in an Array",replace-elements-in-an-array
1444.6795731919,2028,"Find Missing Observations",find-missing-observations
1444.6098846511,1465,"Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts",maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts
1444.3218903725,2526,"Find Consecutive Integers from a Data Stream",find-consecutive-integers-from-a-data-stream
1444.2068009303,942,"DI String Match",di-string-match
1443.2353621969,1560,"Most Visited Sector in  a Circular Track",most-visited-sector-in-a-circular-track
1443.0697629277,763,"Partition Labels",partition-labels
1442.9468304752,836,"Rectangle Overlap",rectangle-overlap
1441.4290319373,1094,"Car Pooling",car-pooling
1439.5656079032,1261,"Find Elements in a Contaminated Binary Tree",find-elements-in-a-contaminated-binary-tree
1438.8988489545,1375,"Number of Times Binary String Is Prefix-Aligned",number-of-times-binary-string-is-prefix-aligned
1438.2231359050,1609,"Even Odd Tree",even-odd-tree
1436.5343999134,845,"Longest Mountain in Array",longest-mountain-in-array
1436.3892315914,1701,"Average Waiting Time",average-waiting-time
1436.1125054038,1433,"Check If a String Can Break Another String",check-if-a-string-can-break-another-string
1435.9559888935,2001,"Number of Pairs of Interchangeable Rectangles",number-of-pairs-of-interchangeable-rectangles
1435.3564963722,1025,"Divisor Game",divisor-game
1435.0179887342,2559,"Count Vowel Strings in Ranges",count-vowel-strings-in-ranges
1434.2392062372,2600,"K Items With the Maximum Sum",k-items-with-the-maximum-sum
1433.0795554833,1535,"Find the Winner of an Array Game",find-the-winner-of-an-array-game
1432.9593207076,967,"Numbers With Same Consecutive Differences",numbers-with-same-consecutive-differences
1432.9051050881,994,"Rotting Oranges",rotting-oranges
1432.0967926378,1785,"Minimum Elements to Add to Form a Given Sum",minimum-elements-to-add-to-form-a-given-sum
1431.6864980883,1170,"Compare Strings by Frequency of the Smallest Character",compare-strings-by-frequency-of-the-smallest-character
1431.0523656241,2415,"Reverse Odd Levels of Binary Tree",reverse-odd-levels-of-binary-tree
1430.3429533629,1636,"Sort Array by Increasing Frequency",sort-array-by-increasing-frequency
1430.3094955812,2924,"Find Champion II",find-champion-ii
1429.9599761889,2957,"Remove Adjacent Almost-Equal Characters",remove-adjacent-almost-equal-characters
1429.6349292399,1357,"Apply Discount Every n Orders",apply-discount-every-n-orders
1429.1878389249,988,"Smallest String Starting From Leaf",smallest-string-starting-from-leaf
1428.7246677159,2711,"Difference of Number of Distinct Values on Diagonals",difference-of-number-of-distinct-values-on-diagonals
1428.7129059030,817,"Linked List Components",linked-list-components
1428.6729861424,1845,"Seat Reservation Manager",seat-reservation-manager
1428.1443796872,1669,"Merge In Between Linked Lists",merge-in-between-linked-lists
1427.7906804882,1887,"Reduction Operations to Make the Array Elements Equal",reduction-operations-to-make-the-array-elements-equal
1426.9800910361,2437,"Number of Valid Clock Times",number-of-valid-clock-times
1426.9483793050,1315,"Sum of Nodes with Even-Valued Grandparent",sum-of-nodes-with-even-valued-grandparent
1426.7384112327,1432,"Max Difference You Can Get From Changing an Integer",max-difference-you-can-get-from-changing-an-integer
1426.7144554733,1003,"Check If Word Is Valid After Substitutions",check-if-word-is-valid-after-substitutions
1425.9672522649,840,"Magic Squares In Grid",magic-squares-in-grid
1425.3981616639,883,"Projection Area of 3D Shapes",projection-area-of-3d-shapes
1423.5501543781,791,"Custom Sort String",custom-sort-string
1423.5195903975,3039,"Apply Operations to Make String Empty",apply-operations-to-make-string-empty
1423.1058649921,1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",filter-restaurants-by-vegan-friendly-price-and-distance
1423.0355763093,1493,"Longest Subarray of 1's After Deleting One Element",longest-subarray-of-1s-after-deleting-one-element
1422.7125559974,2938,"Separate Black and White Balls",separate-black-and-white-balls
1422.3308967485,2606,"Find the Substring With Maximum Cost",find-the-substring-with-maximum-cost
1421.9944676861,1630,"Arithmetic Subarrays",arithmetic-subarrays
1421.7251191403,2326,"Spiral Matrix IV",spiral-matrix-iv
1421.6541140049,1360,"Number of Days Between Two Dates",number-of-days-between-two-dates
1421.2624065513,1033,"Moving Stones Until Consecutive",moving-stones-until-consecutive
1420.3698647434,2760,"Longest Even Odd Subarray With Threshold",longest-even-odd-subarray-with-threshold
1418.9758090724,2374,"Node With Highest Edge Score",node-with-highest-edge-score
1418.8205349928,1656,"Design an Ordered Stream",design-an-ordered-stream
1418.6847740057,1962,"Remove Stones to Minimize the Total",remove-stones-to-minimize-the-total
1418.1401949854,1052,"Grumpy Bookstore Owner",grumpy-bookstore-owner
1417.3934930077,2139,"Minimum Moves to Reach Target Score",minimum-moves-to-reach-target-score
1416.8961009909,1652,"Defuse the Bomb",defuse-the-bomb
1416.4124723866,2294,"Partition Array Such That Maximum Difference Is K",partition-array-such-that-maximum-difference-is-k
1414.6100987673,2825,"Make String a Subsequence Using Cyclic Increments",make-string-a-subsequence-using-cyclic-increments
1414.4918812526,890,"Find and Replace Pattern",find-and-replace-pattern
1414.4351202231,1985,"Find the Kth Largest Integer in the Array",find-the-kth-largest-integer-in-the-array
1413.4238697034,2383,"Minimum Hours of Training to Win a Competition",minimum-hours-of-training-to-win-a-competition
1413.0376809608,2521,"Distinct Prime Factors of Product of Array",distinct-prime-factors-of-product-of-array
1412.3053230205,1823,"Find the Winner of the Circular Game",find-the-winner-of-the-circular-game
1412.2790156634,841,"Keys and Rooms",keys-and-rooms
1411.6120545314,3121,"Count the Number of Special Characters II",count-the-number-of-special-characters-ii
1410.5239927267,1138,"Alphabet Board Path",alphabet-board-path
1409.2288385791,2834,"Find the Minimum Possible Sum of a Beautiful Array",find-the-minimum-possible-sum-of-a-beautiful-array
1408.7923640745,1588,"Sum of All Odd Length Subarrays",sum-of-all-odd-length-subarrays
1408.4275924170,2110,"Number of Smooth Descent Periods of a Stock",number-of-smooth-descent-periods-of-a-stock
1407.9870845299,1006,"Clumsy Factorial",clumsy-factorial
1407.5442381391,1217,"Minimum Cost to Move Chips to The Same Position",minimum-cost-to-move-chips-to-the-same-position
1407.1322366299,1325,"Delete Leaves With a Given Value",delete-leaves-with-a-given-value
1407.0629410799,1886,"Determine Whether Matrix Can Be Obtained By Rotation",determine-whether-matrix-can-be-obtained-by-rotation
1406.1279714442,2451,"Odd String Difference",odd-string-difference
1405.8938478338,2744,"Find Maximum Number of String Pairs",find-maximum-number-of-string-pairs
1405.8442434352,2946,"Matrix Similarity After Cyclic Shifts",matrix-similarity-after-cyclic-shifts
