Rating,ID,Title,Title Slug,Difficulty,premium,status
2175.1190473433,2454,Next Greater Element IV,next-greater-element-iv,Hard,False,
2172.3890687963,2896,Apply Operations to Make Two Strings Equal,apply-operations-to-make-two-strings-equal,Medium,False,
2171.9645269732,2709,Greatest Common Divisor Traversal,greatest-common-divisor-traversal,Hard,False,
2171.716066664,1691,Maximum Height by Stacking Cuboids ,maximum-height-by-stacking-cuboids,Hard,False,
2170.1079846744,1862,Sum of Floored Pairs,sum-of-floored-pairs,Hard,False,
2170.0439693714,1931,Painting a Grid With Three Different Colors,painting-a-grid-with-three-different-colors,Hard,False,
2168.7531235448,786,K-th Smallest Prime Fraction,k-th-smallest-prime-fraction,Medium,False,
2164.8287157213,1036,Escape a Large Maze,escape-a-large-maze,Hard,False,
2162.6859814587,3171,Find Subarray With Bitwise AND Closest to K,find-subarray-with-bitwise-or-closest-to-k,Hard,False,
2159.4844281244,2584,Split the Array to Make Coprime Products,split-the-array-to-make-coprime-products,Hard,False,
2158.8988728254,2122,Recover the Original Array,recover-the-original-array,Hard,False,
2158.7683843245,2102,Sequentially Ordinal Rank Tracker,sequentially-ordinal-rank-tracker,Hard,False,
2157.5814371481,2218,Maximum Value of K Coins From Piles,maximum-value-of-k-coins-from-piles,Hard,False,
2156.9515428364,1515,Best Position for a Service Centre,best-position-for-a-service-centre,Hard,False,
2155.3424932408,2616,Minimize the Maximum Difference of Pairs,minimize-the-maximum-difference-of-pairs,Medium,False,
2153.8943791656,2662,Minimum Cost of a Path With Special Roads,minimum-cost-of-a-path-with-special-roads,Medium,False,
2153.5854429139,2812,Find the Safest Path in a Grid,find-the-safest-path-in-a-grid,Medium,False,
2152.8032001597,2972,Count the Number of Incremovable Subarrays II,count-the-number-of-incremovable-subarrays-ii,Hard,False,
2147.1828941776,1610,Maximum Number of Visible Points,maximum-number-of-visible-points,Hard,False,
2146.639581998,1906,Minimum Absolute Difference Queries,minimum-absolute-difference-queries,Medium,False,
2145.183995267,1879,Minimum XOR Sum of Two Arrays,minimum-xor-sum-of-two-arrays,Hard,False,
2140.0220703954,906,Super Palindromes,super-palindromes,Hard,False,
2137.5633267453,2290,Minimum Obstacle Removal to Reach Corner,minimum-obstacle-removal-to-reach-corner,Hard,False,
2136.3013259524,2382,Maximum Segment Sum After Removals,maximum-segment-sum-after-removals,Hard,False,
2135.5738659086,959,Regions Cut By Slashes,regions-cut-by-slashes,Medium,False,
2134.5448970405,910,Smallest Range II,smallest-range-ii,Medium,False,
2133.9592509012,1439,Find the Kth Smallest Sum of a Matrix With Sorted Rows,find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,Hard,False,
2133.1003195919,898,Bitwise ORs of Subarrays,bitwise-ors-of-subarrays,Medium,False,
2132.1944636902,2910,Minimum Number of Groups to Create a Valid Assignment,minimum-number-of-groups-to-create-a-valid-assignment,Medium,False,
2132.06233459,2749,Minimum Operations to Make the Integer Zero,minimum-operations-to-make-the-integer-zero,Medium,False,
2131.7917160422,1579,Remove Max Number of Edges to Keep Graph Fully Traversable,remove-max-number-of-edges-to-keep-graph-fully-traversable,Hard,False,
2130.9348604091,2076,Process Restricted Friend Requests,process-restricted-friend-requests,Hard,False,
2130.1135718486,1039,Minimum Score Triangulation of Polygon,minimum-score-triangulation-of-polygon,Medium,False,
2129.7051442916,798,Smallest Rotation with Highest Score,smallest-rotation-with-highest-score,Hard,False,
2127.5100545681,2939,Maximum Xor Product,maximum-xor-product,Medium,False,
2126.6864346508,1444,Number of Ways of Cutting a Pizza,number-of-ways-of-cutting-a-pizza,Hard,False,
2126.3922279277,2246,Longest Path With Different Adjacent Characters,longest-path-with-different-adjacent-characters,Hard,False,
2126.1931814161,2746,Decremental String Concatenation,decremental-string-concatenation,Medium,False,
2125.3125624762,1955,Count Number of Special Subsequences,count-number-of-special-subsequences,Hard,False,
2124.1329592058,968,Binary Tree Cameras,binary-tree-cameras,Hard,False,
2124.0317207867,1654,Minimum Jumps to Reach Home,minimum-jumps-to-reach-home,Medium,False,
2123.5708982185,1970,Last Day Where You Can Still Cross,last-day-where-you-can-still-cross,Hard,False,
2121.3147151648,972,Equal Rational Numbers,equal-rational-numbers,Hard,False,
2120.4466386371,2376,Count Special Integers,count-special-integers,Hard,False,
2118.7923652824,1601,Maximum Number of Achievable Transfer Requests,maximum-number-of-achievable-transfer-requests,Hard,False,
2118.3732356694,3093,Longest Common Suffix Queries,longest-common-suffix-queries,Hard,False,
2116.493528295,1547,Minimum Cost to Cut a Stick,minimum-cost-to-cut-a-stick,Hard,False,
2116.3244842355,2967,Minimum Cost to Make Array Equalindromic,minimum-cost-to-make-array-equalindromic,Medium,False,
2115.0911494487,1483,Kth Ancestor of a Tree Node,kth-ancestor-of-a-tree-node,Hard,False,
2109.9830154953,1172,Dinner Plate Stacks,dinner-plate-stacks,Hard,False,
2108.5054318055,3108,Minimum Cost Walk in Weighted Graph,minimum-cost-walk-in-weighted-graph,Hard,False,
2105.8582288624,2209,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,Hard,False,
2105.7761215397,1937,Maximum Number of Points with Cost,maximum-number-of-points-with-cost,Medium,False,
2104.9526046945,1944,Number of Visible People in a Queue,number-of-visible-people-in-a-queue,Hard,False,
2104.7441214305,2088,Count Fertile Pyramids in a Land,count-fertile-pyramids-in-a-land,Hard,False,
2101.867342004,2430,Maximum Deletions on a String,maximum-deletions-on-a-string,Hard,False,
2100.3248877105,793,Preimage Size of Factorial Zeroes Function,preimage-size-of-factorial-zeroes-function,Hard,False,
2096.6201393558,778,Swim in Rising Water,swim-in-rising-water,Hard,False,
2096.6098086765,899,Orderly Queue,orderly-queue,Hard,False,
2094.592426537,1976,Number of Ways to Arrive at Destination,number-of-ways-to-arrive-at-destination,Medium,False,
2093.0316157073,3123,Find Edges in Shortest Paths,find-edges-in-shortest-paths,Hard,False,
2092.8943149547,2402,Meeting Rooms III,meeting-rooms-iii,Hard,False,
2092.5366031561,2444,Count Subarrays With Fixed Bounds,count-subarrays-with-fixed-bounds,Hard,False,
2092.4861692502,1049,Last Stone Weight II,last-stone-weight-ii,Medium,False,
2092.0222850837,2412,Minimum Money Required Before Transactions,minimum-money-required-before-transactions,Hard,False,
2091.6580433632,2842,Count K-Subsequences of a String With Maximum Beauty,count-k-subsequences-of-a-string-with-maximum-beauty,Hard,False,
2091.6474629767,2751,Robot Collisions,robot-collisions,Hard,False,
2091.3820373571,1383,Maximum Performance of a Team,maximum-performance-of-a-team,Hard,False,
2090.6800569319,2193,Minimum Number of Moves to Make Palindrome,minimum-number-of-moves-to-make-palindrome,Hard,False,
2090.4183788498,2318,Number of Distinct Roll Sequences,number-of-distinct-roll-sequences,Hard,False,
2087.2049275667,1563,Stone Game V,stone-game-v,Hard,False,
2084.9697035674,982,Triples with Bitwise AND Equal To Zero,triples-with-bitwise-and-equal-to-zero,Hard,False,
2084.6866916045,1192,Critical Connections in a Network,critical-connections-in-a-network,Hard,False,
2084.5752686737,2267,Check if There Is a Valid Parentheses String Path,check-if-there-is-a-valid-parentheses-string-path,Hard,False,
2084.4980206639,2009,Minimum Number of Operations to Make Array Continuous,minimum-number-of-operations-to-make-array-continuous,Hard,False,
2084.2010769193,774,Minimize Max Distance to Gas Station,minimize-max-distance-to-gas-station,Hard,True,
2084.1404698713,2050,Parallel Courses III,parallel-courses-iii,Hard,False,
2081.8087755451,1494,Parallel Courses II,parallel-courses-ii,Hard,False,
2081.7518764643,1847,Closest Room,closest-room,Hard,False,
2081.698529877,2857,Count Pairs of Points With Distance k,count-pairs-of-points-with-distance-k,Medium,False,
2081.6909344021,1639,Number of Ways to Form a Target String Given a Dictionary,number-of-ways-to-form-a-target-string-given-a-dictionary,Hard,False,
2081.1880297942,2560,House Robber IV,house-robber-iv,Medium,False,
2080.7845644831,2555,Maximize Win From Two Segments,maximize-win-from-two-segments,Medium,False,
2080.0425875741,1718,Construct the Lexicographically Largest Valid Sequence,construct-the-lexicographically-largest-valid-sequence,Medium,False,
2079.9846866239,1643,Kth Smallest Instructions,kth-smallest-instructions,Hard,False,
2079.1911227043,975,Odd Even Jump,odd-even-jump,Hard,False,
2078.6986769435,1712,Ways to Split Array Into Three Subarrays,ways-to-split-array-into-three-subarrays,Medium,False,
2078.5417326415,1786,Number of Restricted Paths From First to Last Node,number-of-restricted-paths-from-first-to-last-node,Medium,False,
2077.5054883516,843,Guess the Word,guess-the-word,Hard,False,
2077.4738459704,2959,Number of Possible Sets of Closing Branches,number-of-possible-sets-of-closing-branches,Hard,False,
2076.8975497986,1088,Confusing Number II,confusing-number-ii,Hard,True,
2076.0155978787,2449,Minimum Number of Operations to Make Arrays Similar,minimum-number-of-operations-to-make-arrays-similar,Hard,False,
2075.9046975409,2354,Number of Excellent Pairs,number-of-excellent-pairs,Hard,False,
2074.8331146269,2906,Construct Product Matrix,construct-product-matrix,Medium,False,
2074.4120526679,871,Minimum Number of Refueling Stops,minimum-number-of-refueling-stops,Hard,False,
2073.048019317,2845,Count of Interesting Subarrays,count-of-interesting-subarrays,Medium,False,
2073.0124645606,1850,Minimum Adjacent Swaps to Reach the Kth Smallest Number,minimum-adjacent-swaps-to-reach-the-kth-smallest-number,Medium,False,
2072.7264178313,1799,Maximize Score After N Operations,maximize-score-after-n-operations,Hard,False,
2071.6322841217,2866,Beautiful Towers II,beautiful-towers-ii,Medium,False,
2071.3282145398,3154,Find Number of Ways to Reach the K-th Stair,find-number-of-ways-to-reach-the-k-th-stair,Hard,False,
2071.3208991938,2607,Make K-Subarray Sums Equal,make-k-subarray-sums-equal,Medium,False,
2070.2102619334,1808,Maximize Number of Nice Divisors,maximize-number-of-nice-divisors,Hard,False,
2069.7848729824,2514,Count Anagrams,count-anagrams,Hard,False,
2069.4030284676,1168,Optimize Water Distribution in a Village,optimize-water-distribution-in-a-village,Hard,True,
2068.806637566,1368,Minimum Cost to Make at Least One Valid Path in a Grid,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,Hard,False,
2068.0043466118,1770,Maximum Score from Performing Multiplication Operations,maximum-score-from-performing-multiplication-operations,Hard,False,
2067.0643721733,855,Exam Room,exam-room,Medium,False,
2066.0972575597,801,Minimum Swaps To Make Sequences Increasing,minimum-swaps-to-make-sequences-increasing,Hard,False,
2062.9876807625,2156,Find Substring With Given Hash Value,find-substring-with-given-hash-value,Hard,False,
2062.3601158741,2106,Maximum Fruits Harvested After at Most K Steps,maximum-fruits-harvested-after-at-most-k-steps,Hard,False,
2060.379991517,2366,Minimum Replacements to Sort the Array,minimum-replacements-to-sort-the-array,Hard,False,
2060.0818824378,2681,Power of Heroes,power-of-heroes,Hard,False,
2060.0720834082,2508,Add Edges to Make Degrees of All Nodes Even,add-edges-to-make-degrees-of-all-nodes-even,Hard,False,
2059.4040623264,1131,Maximum of Absolute Value Expression,maximum-of-absolute-value-expression,Medium,False,
2057.4788263111,2197,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,Hard,False,
2056.335494216,1473,Paint House III,paint-house-iii,Hard,False,
2056.2598215101,2542,Maximum Subsequence Score,maximum-subsequence-score,Medium,False,
2055.0970201875,1575,Count All Possible Routes,count-all-possible-routes,Hard,False,
2053.7468090497,839,Similar String Groups,similar-string-groups,Hard,False,
2053.354609292,2467,Most Profitable Path in a Tree,most-profitable-path-in-a-tree,Medium,False,
2052.8622720512,3072,Distribute Elements Into Two Arrays II,distribute-elements-into-two-arrays-ii,Hard,False,
2051.0879431258,1856,Maximum Subarray Min-Product,maximum-subarray-min-product,Medium,False,
2050.715977457,1224,Maximum Equal Frequency,maximum-equal-frequency,Hard,False,
2050.2553211463,1648,Sell Diminishing-Valued Colored Balls,sell-diminishing-valued-colored-balls,Medium,False,
2048.0976546787,1553,Minimum Number of Days to Eat N Oranges,minimum-number-of-days-to-eat-n-oranges,Hard,False,
2047.3919190727,2948,Make Lexicographically Smallest Array by Swapping Elements,make-lexicographically-smallest-array-by-swapping-elements,Medium,False,
2046.2618466463,3113,Find the Number of Subarrays Where Boundary Elements Are Maximum,find-the-number-of-subarrays-where-boundary-elements-are-maximum,Hard,False,
2043.1015779104,2735,Collecting Chocolates,collecting-chocolates,Medium,False,
2042.4005521254,2551,Put Marbles in Bags,put-marbles-in-bags,Hard,False,
2040.5621123027,1751,Maximum Number of Events That Can Be Attended II,maximum-number-of-events-that-can-be-attended-ii,Hard,False,
2040.539289037,1371,Find the Longest Substring Containing Vowels in Even Counts,find-the-longest-substring-containing-vowels-in-even-counts,Medium,False,
2039.110874689,1201,Ugly Number III,ugly-number-iii,Medium,False,
2038.8592725467,1590,Make Sum Divisible by P,make-sum-divisible-by-p,Medium,False,
2037.6527962599,2116,Check if a Parentheses String Can Be Valid,check-if-a-parentheses-string-can-be-valid,Medium,False,
2036.7410194704,2245,Maximum Trailing Zeros in a Cornered Path,maximum-trailing-zeros-in-a-cornered-path,Medium,False,
2036.7206020719,1348,Tweet Counts Per Frequency,tweet-counts-per-frequency,Medium,False,
2034.9740902393,1140,Stone Game II,stone-game-ii,Medium,False,
2034.9420578559,1335,Minimum Difficulty of a Job Schedule,minimum-difficulty-of-a-job-schedule,Hard,False,
2034.6759416871,947,Most Stones Removed with Same Row or Column,most-stones-removed-with-same-row-or-column,Medium,False,
2034.4067304341,828,Count Unique Characters of All Substrings of a Given String,count-unique-characters-of-all-substrings-of-a-given-string,Hard,False,
2033.4597721985,2136,Earliest Possible Day of Full Bloom,earliest-possible-day-of-full-bloom,Hard,False,
2033.1699277531,2262,Total Appeal of A String,total-appeal-of-a-string,Hard,False,
2032.4773038683,1425,Constrained Subsequence Sum,constrained-subsequence-sum,Hard,False,
2030.922770301,2919,Minimum Increment Operations to Make Array Beautiful,minimum-increment-operations-to-make-array-beautiful,Medium,False,
2030.1021023033,2426,Number of Pairs Satisfying Inequality,number-of-pairs-satisfying-inequality,Hard,False,
2029.4024513478,2772,Apply Operations to Make All Array Elements Equal to Zero,apply-operations-to-make-all-array-elements-equal-to-zero,Medium,False,
2029.1301557536,1231,Divide Chocolate,divide-chocolate,Hard,True,
2027.8772739639,895,Maximum Frequency Stack,maximum-frequency-stack,Hard,False,
2027.7304121046,1320,Minimum Distance to Type a Word Using Two Fingers,minimum-distance-to-type-a-word-using-two-fingers,Hard,False,
2027.3839266711,1626,Best Team With No Conflicts,best-team-with-no-conflicts,Medium,False,
